middleschool,variable.x,est,se,pct,pctse
Hilsman,hh_finance0,2105.655575,262.6256364,0.161146042,0.02004997
BHL,hh_finance1,4134.999092,242.6049337,0.533420482,0.030553211
Clarke,hh_finance1,6298.759251,434.892626,0.442264597,0.03027855
Coile,hh_finance1,2608.924962,171.2024317,0.454601382,0.029459329
Hilsman,hh_finance1,5821.972961,361.8966461,0.445556201,0.027347975
BHL,hh_finance2,2498.293949,222.359299,0.322283302,0.028495098
Clarke,hh_finance2,5866.004665,436.2524484,0.411878925,0.030362983
Coile,hh_finance2,2184.899085,169.2390359,0.38071549,0.029213459
Hilsman,hh_finance2,5139.124768,356.1034933,0.393297757,0.026994068
BHL,internetuse0,630.148751,126.9135399,0.08050455,0.016183914
Clarke,internetuse0,650.0380482,104.6457789,0.045617049,0.00734377
Coile,internetuse0,623.0323122,89.61361759,0.10852683,0.015585666
Hilsman,internetuse0,804.6768622,154.6614287,0.061365134,0.011778624
BHL,internetuse1,7197.34365,147.7724558,0.91949545,0.016183914
Clarke,internetuse1,13599.85441,160.2002852,0.954382951,0.00734377
Coile,internetuse1,5117.781366,104.9074982,0.89147317,0.015585666
Hilsman,internetuse1,12308.2556,188.1172122,0.938634866,0.011778624
BHL,internetsource1,471.998149,111.63175,0.065835008,0.015511631
Clarke,internetsource1,726.921251,170.5440495,0.053995555,0.012638788
Coile,internetsource1,537.2609886,80.91558935,0.106417029,0.01581208
Hilsman,internetsource1,1014.920857,183.1326064,0.082520713,0.014792251
BHL,internetsource2,1549.174834,193.9136423,0.216081224,0.026608636
Clarke,internetsource2,2462.171041,341.0133585,0.18288954,0.025208146
Coile,internetsource2,757.7945356,120.3674512,0.150098825,0.023593403
Hilsman,internetsource2,2088.023465,259.496558,0.169772041,0.021018161
BHL,internetsource3,171.916856,66.85496088,0.02397922,0.009320341
Clarke,internetsource3,156.2072526,74.53845006,0.011603041,0.005534072
Coile,internetsource3,93.5050024,46.04438152,0.01852084,0.009110876
Hilsman,internetsource3,704.8963583,164.527286,0.057313385,0.013339747
BHL,internetsource4,4715.728056,237.6530192,0.657756807,0.03028941
Clarke,internetsource4,9740.592374,403.024773,0.723529124,0.028201256
Coile,internetsource4,3355.526104,162.4029455,0.664639956,0.029217532
Hilsman,internetsource4,8071.974525,350.6820006,0.656312352,0.026722134
BHL,internetsource5,260.591842,80.34074432,0.03634774,0.011173021
Clarke,internetsource5,376.7207778,123.8709959,0.027982739,0.009194485
Coile,internetsource5,304.5507186,72.08077905,0.06032335,0.014206836
Hilsman,internetsource5,419.1678963,129.288316,0.034081508,0.01049477
BHL,transport1,7588.825656,112.2284037,0.966202155,0.010464837
Clarke,transport1,13374.1972,187.6721846,0.943789178,0.009911564
Coile,transport1,5237.684224,108.2695339,0.917100675,0.015934103
Hilsman,transport1,12244.91562,201.6236536,0.935054768,0.013009323
BHL,transport2,56.844266,35.03963342,0.007237359,0.004460494
Clarke,transport2,282.7510854,74.246424,0.019953154,0.00523789
Coile,transport2,169.9795032,46.49754535,0.029762832,0.008135804
Hilsman,transport2,435.5819867,120.785881,0.033262215,0.009216953
BHL,transport3,48.844666,34.9307547,0.006218857,0.004446681
Clarke,transport3,150.208176,68.64844737,0.010599877,0.004843688
Coile,transport3,105.474738,52.40182119,0.018468268,0.009173537
Hilsman,transport3,207.4250121,92.86737344,0.015839533,0.007089469
BHL,transport4,157.483326,66.60404597,0.020050629,0.008478864
Clarke,transport4,339.6308478,104.054847,0.02396704,0.007340675
Coile,transport4,136.7184872,57.36631605,0.023938942,0.010040035
Hilsman,transport4,130.6351349,64.96809115,0.009975651,0.004960871
BHL,transport5,2.2856,1.599239617,2.91E-04,2.04E-04
Clarke,transport5,23.9592,16.76430777,0.001690751,0.001182912
Coile,transport5,23.3453338,20.19365056,0.004087688,0.003535295
Hilsman,transport5,76.8416142,52.01110274,0.005867833,0.003971813
BHL,transport9,0,0,0,0
Clarke,transport9,0,0,0,0
Coile,transport9,37.9310338,10.3850798,0.006641595,0.001819895
Hilsman,transport9,0,0,0,0
BHL,moved0,5803.542512,217.275911,0.743310561,0.026456168
Clarke,moved0,10539.40691,386.412356,0.739265391,0.026239211
Coile,moved0,3398.528397,173.2154426,0.594567522,0.029543714
Hilsman,moved0,8897.373206,345.7942714,0.682045853,0.025639142
BHL,moved1,1299.48492,176.7682824,0.166436424,0.022584378
Clarke,moved1,2615.403366,328.0290042,0.183452182,0.022962389
Coile,moved1,1516.189238,153.2781148,0.265255067,0.02664828
Hilsman,moved1,2681.891871,288.9360578,0.20558576,0.022074773
BHL,moved2,403.893161,103.9530716,0.051730137,0.013305225
Clarke,moved2,738.6569756,179.1631731,0.0518116,0.012560409
Coile,moved2,416.5745058,92.26576577,0.072879094,0.016126481
Hilsman,moved2,1079.670758,201.8742792,0.082764311,0.015444334
BHL,moved3,300.774896,90.71637172,0.038522877,0.01161009
Clarke,moved3,363.127259,142.7375131,0.025470827,0.010009349
Coile,moved3,384.6749624,93.54906224,0.067298316,0.016350107
Hilsman,moved3,386.1888617,121.3063355,0.029604076,0.009291975
BHL,acc_child0,1198.362942,164.0141766,0.343222905,0.041790092
Clarke,acc_child0,2556.259716,309.8481397,0.367470752,0.039935757
Coile,acc_child0,1263.226456,146.0307321,0.405024702,0.038913008
Hilsman,acc_child0,2821.123064,293.162923,0.492680856,0.040653287
BHL,acc_child1,1877.778086,204.3763531,0.537814068,0.044654915
Clarke,acc_child1,3925.357601,389.8936643,0.564283081,0.041658282
Coile,acc_child1,1650.528193,144.3981843,0.529204155,0.038879985
Hilsman,acc_child1,2374.633606,269.1954051,0.414705949,0.039615724
BHL,acc_child2,415.359467,107.6974055,0.118963027,0.029577791
Clarke,acc_child2,474.7450696,153.0434064,0.068246167,0.021519346
Coile,acc_child2,205.1327908,58.56906997,0.065771143,0.018478042
Hilsman,acc_child2,530.3092621,146.2953019,0.092613195,0.024751571
BHL,vote_location0,1531.797748,183.4306568,0.195637443,0.02335814
Clarke,vote_location0,2188.60164,301.5138596,0.153236575,0.021080397
Coile,vote_location0,1933.195074,163.1149867,0.336172937,0.028176255
Hilsman,vote_location0,2606.29724,285.4900575,0.199218642,0.021759596
BHL,vote_location1,6297.980253,195.6728615,0.804362557,0.02335814
Clarke,vote_location1,12093.90002,319.3023532,0.846763425,0.021080397
Coile,vote_location1,3817.401905,166.9800905,0.663827063,0.028176255
Hilsman,vote_location1,10476.29995,301.9352925,0.800781358,0.021759596
BHL,register_vote0,824.923574,137.1945115,0.106174657,0.017624605
Clarke,register_vote0,1000.312749,212.2152895,0.069995251,0.014841101
Coile,register_vote0,1063.810768,127.3509391,0.185009428,0.022087776
Hilsman,register_vote0,1224.765474,204.6239871,0.094701011,0.015789444
BHL,register_vote1,6944.572414,161.1147313,0.893825343,0.017624605
Clarke,register_vote1,13290.83891,241.3390185,0.930004749,0.014841101
Coile,register_vote1,4686.224684,136.1902596,0.814990572,0.022087776
Hilsman,register_vote1,11708.20602,243.1506647,0.905298989,0.015789444
BHL,atten_govt0,204.216385,72.97569678,0.02618307,0.009354378
Clarke,atten_govt0,63.8367432,38.5333057,0.004483139,0.002706099
Coile,atten_govt0,131.4571726,49.85239551,0.022939219,0.008696437
Hilsman,atten_govt0,287.7544023,101.3146022,0.022077737,0.007773864
BHL,atten_govt1,1010.552859,160.8884019,0.129565393,0.020568702
Clarke,atten_govt1,1647.680267,275.2934951,0.115713617,0.0193098
Coile,atten_govt1,1296.777448,144.7851179,0.2262871,0.025160241
Hilsman,atten_govt1,1396.369337,215.8211951,0.10713537,0.016513941
BHL,atten_govt2,862.721933,145.0896139,0.110611637,0.018579848
Clarke,atten_govt2,1827.815711,294.4009129,0.128364204,0.020640825
Coile,atten_govt2,847.1668978,126.2608391,0.147830255,0.021971219
Hilsman,atten_govt2,1453.296245,227.6123893,0.111503043,0.017441884
BHL,atten_govt3,2973.002912,232.4162989,0.381175796,0.02940982
Clarke,atten_govt3,5633.036952,433.1289222,0.395598037,0.030204443
Coile,atten_govt3,1932.447529,165.0012776,0.337211252,0.028554773
Hilsman,atten_govt3,5475.497423,359.2338813,0.420103354,0.027186283
BHL,atten_govt4,2749.064399,229.6882042,0.352464105,0.029205275
Clarke,atten_govt4,5066.924839,420.2084851,0.355841003,0.029337356
Coile,atten_govt4,1522.82428,150.5404083,0.265732174,0.026125988
Hilsman,atten_govt4,4420.77389,341.1287424,0.339180497,0.025979775
BHL,vote_year0,2299.277308,215.0096323,0.299789582,0.027763172
Clarke,vote_year0,3112.56974,358.1998556,0.220459162,0.025258223
Coile,vote_year0,2007.417147,164.1921611,0.358784245,0.028948439
Hilsman,vote_year0,3320.008487,307.7563176,0.255614358,0.023612012
BHL,vote_year1,5370.359823,226.8982082,0.700210418,0.027763172
Clarke,vote_year1,11006.00762,377.1939301,0.779540838,0.025258223
Coile,vote_year1,3587.636631,169.7274766,0.641215755,0.028948439
Hilsman,vote_year1,9668.340483,324.4588721,0.744385642,0.023612012
BHL,petition_year0,4517.77157,239.5187297,0.624003358,0.030546368
Clarke,petition_year0,7134.075157,435.9072701,0.536133639,0.031373512
Coile,petition_year0,3705.713195,170.3819819,0.680691212,0.029287883
Hilsman,petition_year0,6837.938611,364.496315,0.559886863,0.028353753
BHL,petition_year1,2722.208012,227.5588996,0.375996642,0.030546368
Clarke,petition_year1,6172.44888,436.6507547,0.463866361,0.031373512
Coile,petition_year1,1738.33123,162.6446815,0.319308788,0.029287883
Hilsman,petition_year1,5375.133463,358.4544284,0.440113137,0.028353753
BHL,corr_year0,5296.69611,229.7798324,0.715633553,0.028268043
Clarke,corr_year0,8784.708024,435.5074561,0.663002824,0.030570733
Coile,corr_year0,4522.429189,148.7399806,0.834531482,0.023472306
Hilsman,corr_year0,9262.989667,340.2122675,0.761732904,0.02446307
BHL,corr_year1,2104.712176,212.5159987,0.284366447,0.028268043
Clarke,corr_year1,4465.172232,416.4466512,0.336997176,0.030570733
Coile,corr_year1,896.6943378,128.2967346,0.165468518,0.023472306
Hilsman,corr_year1,2897.427222,301.3549865,0.238267096,0.02446307
BHL,volunteer_year0,3182.394969,227.9934248,0.425781663,0.029708528
Clarke,volunteer_year0,4815.706467,402.8237391,0.349738441,0.028903734
Coile,volunteer_year0,2670.038557,168.8188464,0.477590461,0.029499289
Hilsman,volunteer_year0,5237.380999,353.7515483,0.40945387,0.027173701
BHL,volunteer_year1,4291.846518,234.0056098,0.574218337,0.029708528
Clarke,volunteer_year1,8953.744925,419.906185,0.650261559,0.028903734
Coile,volunteer_year1,2920.606094,170.7102712,0.522409539,0.029499289
Hilsman,volunteer_year1,7553.757104,358.9249884,0.59054613,0.027173701
BHL,meeting_year0,4472.372284,239.3543092,0.610159932,0.03068853
Clarke,meeting_year0,7398.101591,441.1226704,0.556620831,0.031593127
Coile,meeting_year0,3674.204969,169.7171811,0.674340815,0.028897454
Hilsman,meeting_year0,7904.237168,358.9222414,0.635204496,0.027227327
BHL,meeting_year1,2857.463792,231.2545255,0.389840068,0.03068853
Clarke,meeting_year1,5892.995652,435.6946239,0.443379169,0.031593127
Coile,meeting_year1,1774.382578,160.5424021,0.325659185,0.028897454
Hilsman,meeting_year1,4539.373073,346.1280805,0.364795504,0.027227327
BHL,donate_year0,1419.135525,180.3866185,0.184980905,0.023301406
Clarke,donate_year0,1925.902564,277.827232,0.137288787,0.019770991
Coile,donate_year0,1530.009112,150.3022077,0.271175891,0.026417066
Hilsman,donate_year0,2619.815176,280.0498438,0.204941077,0.021802448
BHL,donate_year1,6252.659152,196.321076,0.815019095,0.023301406
Clarke,donate_year1,12102.21002,310.9432433,0.862711213,0.019770991
Coile,donate_year1,4112.118977,158.7656039,0.728824109,0.026417066
Hilsman,donate_year1,10163.44533,306.5597773,0.795058923,0.021802448
BHL,socialgather0,974.223721,155.3997486,0.12797423,0.02035318
Clarke,socialgather0,1128.220724,199.4168149,0.079299624,0.01400881
Coile,socialgather0,714.419501,99.53526548,0.12406491,0.017245794
Hilsman,socialgather0,1338.237192,214.3324108,0.10359798,0.016536145
BHL,socialgather1,736.088288,139.8777051,0.09669271,0.018310758
Clarke,socialgather1,937.0920896,211.4574461,0.065865702,0.014852099
Coile,socialgather1,400.233581,85.31525172,0.069503902,0.014797445
Hilsman,socialgather1,976.4857971,184.3876845,0.075593442,0.014241201
BHL,socialgather2,1600.281142,194.0651093,0.210213263,0.025292247
Clarke,socialgather2,2764.458416,356.7613255,0.194306405,0.025005292
Coile,socialgather2,1106.621312,128.0663666,0.192174028,0.022163435
Hilsman,socialgather2,2609.228987,289.1267406,0.20199024,0.022248256
BHL,socialgather3,1347.032003,179.8711569,0.176946403,0.023467206
Clarke,socialgather3,3406.954928,384.2455023,0.239465771,0.026900413
Coile,socialgather3,1193.543035,143.9687154,0.207268711,0.024907265
Hilsman,socialgather3,2174.856005,265.3461105,0.168363792,0.020481493
BHL,socialgather4,1980.185768,208.7325191,0.260117613,0.027146846
Clarke,socialgather4,4337.573352,405.7331854,0.304876456,0.028382518
Coile,socialgather4,1498.112792,154.5318742,0.260159791,0.026706781
Hilsman,socialgather4,3572.535196,324.1148749,0.276563401,0.024902167
BHL,socialgather5,974.844542,158.4046135,0.128055781,0.020715302
Clarke,socialgather5,1653.015402,257.5042336,0.116186042,0.018079808
Coile,socialgather5,845.5030236,122.8944774,0.146828658,0.021293832
Hilsman,socialgather5,2246.256116,269.7622458,0.173891144,0.020808568
BHL,influenceathens0,472.667794,105.2753897,0.06136027,0.013662796
Clarke,influenceathens0,565.5016602,178.5667649,0.039982677,0.012618501
Coile,influenceathens0,175.7479656,49.07993718,0.031162349,0.008699727
Hilsman,influenceathens0,810.2679486,173.1344323,0.06271948,0.013389956
BHL,influenceathens1,1388.870489,180.0618777,0.180298868,0.02326839
Clarke,influenceathens1,1478.721743,251.8285192,0.104550097,0.017779761
Coile,influenceathens1,702.6496272,115.1898083,0.124588712,0.020345569
Hilsman,influenceathens1,1200.315988,203.8323554,0.092911481,0.015751305
BHL,influenceathens2,2446.143773,222.8493728,0.317550814,0.028544656
Clarke,influenceathens2,4292.11951,400.2589234,0.303465823,0.028140564
Coile,influenceathens2,2238.502047,169.3352474,0.396914872,0.029532459
Hilsman,influenceathens2,4802.039514,350.8717354,0.371705956,0.026848351
BHL,influenceathens3,2778.346696,230.0683886,0.360676369,0.029488078
Clarke,influenceathens3,6133.747705,438.3446951,0.433674504,0.030673589
Coile,influenceathens3,1922.182332,165.9277651,0.340827365,0.028960128
Hilsman,influenceathens3,5279.169028,356.9225868,0.408638572,0.027228636
BHL,influenceathens4,617.128238,130.953292,0.080113678,0.016963033
Clarke,influenceathens4,1673.576241,292.1470291,0.118326899,0.020622652
Coile,influenceathens4,600.6715524,97.48729859,0.106506703,0.017240998
Hilsman,influenceathens4,827.1275308,160.3406544,0.064024511,0.012394448
BHL,effortathens0,405.826027,98.7346379,0.05288161,0.012841454
Clarke,effortathens0,457.5181706,159.6379901,0.032281188,0.011259497
Coile,effortathens0,150.6812098,48.09303912,0.026862503,0.008569527
Hilsman,effortathens0,356.3532663,108.4538376,0.028117205,0.008562268
BHL,effortathens1,1515.03244,188.4659271,0.197417982,0.02441919
Clarke,effortathens1,2098.963044,315.3486556,0.148096897,0.022200568
Coile,effortathens1,1151.772977,142.7610576,0.205330878,0.025295132
Hilsman,effortathens1,2482.50519,283.9886609,0.195876156,0.022217121
BHL,effortathens2,2929.185105,233.7170079,0.381690713,0.029871818
Clarke,effortathens2,5580.574231,432.343495,0.393749537,0.030265401
Coile,effortathens2,1981.646485,163.7077274,0.353275534,0.028834052
Hilsman,effortathens2,4961.234988,351.4355051,0.391454424,0.027271654
BHL,effortathens3,2268.139675,214.6620715,0.295552455,0.027755095
Clarke,effortathens3,4173.134418,386.3878073,0.294444564,0.027125688
Coile,effortathens3,1783.897968,161.363093,0.318022166,0.028437827
Hilsman,effortathens3,4031.986312,335.6212501,0.318134272,0.026053482
BHL,effortathens4,556.054043,123.1747508,0.072457239,0.016018174
Clarke,effortathens4,1862.713741,302.4922604,0.131427814,0.021302208
Coile,effortathens4,541.352409,99.43342562,0.09650892,0.017678693
Hilsman,effortathens4,841.7710969,167.230925,0.066417942,0.013179681
BHL,relig_guide0,1648.258489,197.5088333,0.219774908,0.026050499
Clarke,relig_guide0,4141.090047,391.2435135,0.296266027,0.027757877
Coile,relig_guide0,1313.818058,149.3566672,0.233360355,0.026236035
Hilsman,relig_guide0,4447.45041,343.3002406,0.343054645,0.026259813
BHL,relig_guide1,1903.116958,203.2579995,0.253757136,0.026651908
Clarke,relig_guide1,3498.462675,381.3089207,0.250290533,0.027094089
Coile,relig_guide1,1401.839075,148.185118,0.248994648,0.026084601
Hilsman,relig_guide1,3016.530758,302.9228892,0.232680478,0.023216473
BHL,relig_guide2,1227.757927,174.3887032,0.163706352,0.02310531
Clarke,relig_guide2,2638.010347,352.6856473,0.188731188,0.025089327
Coile,relig_guide2,953.115503,122.2618234,0.16929237,0.021609417
Hilsman,relig_guide2,1762.008576,239.5158151,0.135912752,0.018434478
BHL,relig_guide3,2720.624026,225.2702462,0.362761604,0.029626379
Clarke,relig_guide3,3700.043785,361.6909787,0.264712252,0.02571601
Coile,relig_guide3,1961.224181,160.3003297,0.348352627,0.028101132
Hilsman,relig_guide3,3738.272593,324.5061337,0.288352125,0.024809832
BHL,ever_attend_relig0,2872.556449,229.5489417,0.379784233,0.029682132
Clarke,ever_attend_relig0,6417.397691,433.0666298,0.459513746,0.030487313
Coile,ever_attend_relig0,2176.995959,168.671023,0.387891951,0.029373454
Hilsman,ever_attend_relig0,5889.264229,360.584562,0.452897948,0.027394785
BHL,ever_attend_relig1,4691.097336,234.7198219,0.620215767,0.029682132
Clarke,ever_attend_relig1,7548.229563,436.1282574,0.540486254,0.030487313
Coile,ever_attend_relig1,3435.381292,171.1557162,0.612108049,0.029373454
Hilsman,ever_attend_relig1,7114.248498,364.1384717,0.547102052,0.027394785
BHL,freq_relig0,84.952172,42.55400836,0.018100414,0.009052343
Clarke,freq_relig0,156.2072526,74.53845006,0.020488761,0.009742549
Coile,freq_relig0,29.6803584,22.17218717,0.00861597,0.006431745
Hilsman,freq_relig0,169.6770813,80.82666229,0.024006143,0.011368068
BHL,freq_relig1,996.834913,156.9252968,0.212391558,0.031726654
Clarke,freq_relig1,1800.220183,290.2187148,0.236123996,0.035739982
Coile,freq_relig1,984.9174366,125.0050405,0.285913632,0.033499131
Hilsman,freq_relig1,1264.731664,208.429632,0.178935945,0.028118558
BHL,freq_relig2,724.441011,131.7717397,0.154353698,0.027281746
Clarke,freq_relig2,1107.164757,218.1474983,0.145220106,0.027667228
Coile,freq_relig2,782.2265156,120.2313324,0.227074084,0.03216022
Hilsman,freq_relig2,1526.457737,229.5308839,0.215965303,0.030531887
BHL,freq_relig3,954.204245,155.5119608,0.203308415,0.031365699
Clarke,freq_relig3,1477.109416,280.6342599,0.19374351,0.034765139
Coile,freq_relig3,466.2745112,86.55359774,0.135355751,0.024496873
Hilsman,freq_relig3,984.2780053,187.2712802,0.139256982,0.025463201
BHL,freq_relig4,1932.950595,205.1495675,0.411845916,0.038090101
Clarke,freq_relig4,3083.344297,364.9906738,0.404423627,0.041577768
Coile,freq_relig4,1181.70872,132.3013715,0.343040563,0.034974442
Hilsman,freq_relig4,3122.924851,306.486422,0.441835627,0.036759489
BHL,churchmember0,2706.395023,229.2963177,0.349180099,0.029223909
Clarke,churchmember0,5229.634673,412.2511792,0.371931047,0.02903105
Coile,churchmember0,2072.706728,168.0723463,0.364434674,0.029231002
Hilsman,churchmember0,4333.044109,341.6726552,0.333545407,0.026089535
BHL,churchmember1,5044.318799,233.9500553,0.650819901,0.029223909
Clarke,churchmember1,8831.129326,422.1007516,0.628068953,0.02903105
Coile,churchmember1,3614.750801,171.6824934,0.635565326,0.029231002
Hilsman,churchmember1,8657.823148,350.6638611,0.666454593,0.026089535
BHL,satisfy_life0,148.517551,65.05129701,0.019368,0.008477644
