middleschool,variable.x,est,se
Coile,accpd_profess3,800.2425352,125.67523472222841
Hilsman,accpd_profess3,1340.2882968000001,218.50119489539577
BHLyons,accpd_profess4,1650.3511629999998,194.1749845819299
Clarke,accpd_profess4,2696.184738,345.97573745475404
Coile,accpd_profess4,703.0519888,108.65237799177152
Hilsman,accpd_profess4,2202.0720065,270.2278875868144
BHLyons,accpd_knowledge0,0,0
Clarke,accpd_knowledge0,49.090908000000006,49.09090800000013
Coile,accpd_knowledge0,10.140351,10.140351
Hilsman,accpd_knowledge0,65.49016,48.60698916613741
BHLyons,accpd_knowledge1,35.962472,34.83842060179511
Clarke,accpd_knowledge1,267.4567526,132.48631166946413
Coile,accpd_knowledge1,43.570535400000004,35.17513632755198
Hilsman,accpd_knowledge1,208.18708420000002,90.36356185033176
BHLyons,accpd_knowledge2,307.43613799999997,95.15678049124243
Clarke,accpd_knowledge2,414.5659526,145.55917182611856
Coile,accpd_knowledge2,290.1338716,74.28131385244603
Hilsman,accpd_knowledge2,556.2334169000001,140.5391607070655
BHLyons,accpd_knowledge3,736.252934,137.0347105450253
Clarke,accpd_knowledge3,1324.6751488,243.60793283350975
Coile,accpd_knowledge3,714.0943652000001,119.02556600896956
Hilsman,accpd_knowledge3,1307.1264935,217.38945122018723
BHLyons,accpd_knowledge4,1573.717618,190.16113805522983
Clarke,accpd_knowledge4,2645.5643352,343.2911343066789
Coile,accpd_knowledge4,756.0221806000001,114.35220489001101
Hilsman,accpd_knowledge4,2149.8929428,265.85566490208936
BHLyons,accpd_service0,0,0
Clarke,accpd_service0,175.200913,106.90868120711472
Coile,accpd_service0,10.140351,10.140351
Hilsman,accpd_service0,109.419737,65.51676984708516
BHLyons,accpd_service1,34.819672,34.81967199999997
Clarke,accpd_service1,269.5200092,133.52566306554908
Coile,accpd_service1,57.083224799999996,29.908584874090433
Hilsman,accpd_service1,163.30194020000002,77.48672357090723
BHLyons,accpd_service2,352.666432,100.48568577709514
Clarke,accpd_service2,312.4151476,113.2443967645325
Coile,accpd_service2,252.6172476,69.76599338816625
Hilsman,accpd_service2,591.2065581,147.209500082593
BHLyons,accpd_service3,755.730819,141.56326049305716
Clarke,accpd_service3,1248.4314882,229.42519552460783
Coile,accpd_service3,745.5775148,122.57094601871542
Hilsman,accpd_service3,1284.9253196,214.44059749843774
BHLyons,accpd_service4,1511.2950389999999,186.60292892945682
Clarke,accpd_service4,2690.4651400000002,349.64292957569563
Coile,accpd_service4,711.3567988,111.93824266916982
Hilsman,accpd_service4,2130.5819424,265.720366154471
BHLyons,accpd_respect0,77.921379,45.929532785426424
Clarke,accpd_respect0,124.13181480000001,70.57827223844615
Coile,accpd_respect0,67.45464559999999,26.927706508074582
Hilsman,accpd_respect0,104.26886730000001,62.36852083705772
BHLyons,accpd_respect1,226.46788899999999,81.02755565640695
Clarke,accpd_respect1,221.7805114,108.89007655309423
Coile,accpd_respect1,161.44523759999998,47.83088163101545
Hilsman,accpd_respect1,313.1283145,104.56755378488133
BHLyons,accpd_respect2,1060.5257139999999,160.90691992858623
Clarke,accpd_respect2,2224.0340342,321.7256220841131
Coile,accpd_respect2,923.1714554,128.55222892520388
Hilsman,accpd_respect2,1974.7399887000001,253.89659578187096
BHLyons,accpd_respect3,3225.2253259999998,237.54330559737983
Clarke,accpd_respect3,5376.7339166,414.9767108003498
Coile,accpd_respect3,2330.1531786,171.9613179449399
Hilsman,accpd_respect3,5493.1642009,357.77870942665635
BHLyons,accpd_respect4,2536.4941289999997,218.48370296353573
Clarke,accpd_respect4,5456.6602472,426.97581977272927
Coile,accpd_respect4,1817.5927382,158.43353831507537
Hilsman,accpd_respect4,4705.5161337,344.5944352696738
BHLyons,accpd_fairness0,87.121697,51.86557751391749
Clarke,accpd_fairness0,494.55702080000003,165.2760752627565
Coile,accpd_fairness0,192.7239108,60.06893659434233
Hilsman,accpd_fairness0,503.5531963,141.17245685404714
BHLyons,accpd_fairness1,591.477809,122.63700191517336
Clarke,accpd_fairness1,1600.7762082000002,280.15655310648987
Coile,accpd_fairness1,688.9793196,112.77303680516148
Hilsman,accpd_fairness1,1440.6981952,222.56815440459926
BHLyons,accpd_fairness2,2554.018694,225.76194734593957
Clarke,accpd_fairness2,4863.1904,411.8758540841664
Coile,accpd_fairness2,1436.1872628,149.75276191081358
Hilsman,accpd_fairness2,4366.6765474,344.71498740731647
BHLyons,accpd_fairness3,2108.336789,211.73702262957033
Clarke,accpd_fairness3,3969.2387006000004,394.5311588147565
Coile,accpd_fairness3,1706.5791836,158.20371819557062
Hilsman,accpd_fairness3,3532.0748098,317.2474186896183
BHLyons,accpd_fairness4,1587.351056,193.33909376146107
Clarke,accpd_fairness4,2486.3639086000003,326.6612496773583
Coile,accpd_fairness4,1193.6988922,138.4606422440165
Hilsman,accpd_fairness4,2678.8507424,292.55913980602435
BHLyons,accpd_helpful0,0,0
Clarke,accpd_helpful0,66.3909072,50.56704340503644
Coile,accpd_helpful0,54.8057328,28.324134247463146
Hilsman,accpd_helpful0,54.622590200000005,43.92675305481386
BHLyons,accpd_helpful1,152.148903,64.67786688807352
Clarke,accpd_helpful1,298.798966,128.5304631912776
Coile,accpd_helpful1,98.0003948,39.086572917326116
Hilsman,accpd_helpful1,350.560181,114.0063153357982
BHLyons,accpd_helpful2,1312.678508,176.55928596674286
Clarke,accpd_helpful2,2622.0896158,336.3893131049375
Coile,accpd_helpful2,1239.1457756,143.25018835579073
Hilsman,accpd_helpful2,2787.1649093,291.65454664134535
BHLyons,accpd_helpful3,3078.015221,235.06882984142376
Clarke,accpd_helpful3,5776.6907794,424.76939966036593
Coile,accpd_helpful3,2413.3921608,173.0266340089309
Hilsman,accpd_helpful3,5651.7211995,359.1424468130993
BHLyons,accpd_helpful4,2463.070766,220.8095664170492
Clarke,accpd_helpful4,4636.1131132,412.1097760739761
Coile,accpd_helpful4,1443.1368708,146.46922430663005
Hilsman,accpd_helpful4,3720.143705,325.8507874289366
BHLyons,accpd_courteous0,0,0
Clarke,accpd_courteous0,106.83181560000001,69.56476545706956
Coile,accpd_courteous0,58.6110592,28.71420286015386
Hilsman,accpd_courteous0,48.9058901,43.56589024557445
BHLyons,accpd_courteous1,118.629044,54.9727351556254
Clarke,accpd_courteous1,459.0905198,157.33204454776003
Coile,accpd_courteous1,123.6975438,43.200357109626076
Hilsman,accpd_courteous1,328.4598914,106.51091506596683
BHLyons,accpd_courteous2,1282.9180549999999,173.5706540757439
Clarke,accpd_courteous2,2973.2366324,354.0409582466054
Coile,accpd_courteous2,1338.6246608000001,145.79439222795236
Hilsman,accpd_courteous2,3012.6895514000003,297.37287330107256
BHLyons,accpd_courteous3,3245.374972,238.44176519650958
Clarke,accpd_courteous3,5205.3941402,415.4023230471065
Coile,accpd_courteous3,2230.4079118,171.08085710717722
Hilsman,accpd_courteous3,5327.8941563,352.19628672759285
BHLyons,accpd_courteous4,2335.7660149999997,218.22613007211228
Clarke,accpd_courteous4,4657.5935302,415.0382875851685
Coile,accpd_courteous4,1440.4757348,146.6582474282573
Hilsman,accpd_courteous4,3782.5508358,327.6002644682135
BHLyons,accpd_friendly0,47.701865999999995,34.912055688168486
Clarke,accpd_friendly0,106.83181560000001,69.56476545706956
Coile,accpd_friendly0,48.4707082,26.864078757531722
Hilsman,accpd_friendly0,49.6462771,44.29998188975101
BHLyons,accpd_friendly1,89.552331,45.93510879541592
Clarke,accpd_friendly1,621.8186998,192.2214675474786
Coile,accpd_friendly1,203.6898568,65.18386770081717
Hilsman,accpd_friendly1,553.2992695,143.12800993646078
BHLyons,accpd_friendly2,1678.5820979999999,197.3612690382699
Clarke,accpd_friendly2,3248.2685764000003,357.59569454428566
Coile,accpd_friendly2,1285.0307922,143.39604857644807
Hilsman,accpd_friendly2,3198.274699,306.2580486093786
BHLyons,accpd_friendly3,2958.5355609999997,233.02399109566238
Clarke,accpd_friendly3,4986.932179,410.0671186410787
Coile,accpd_friendly3,2260.7494292,171.2392375782217
Hilsman,accpd_friendly3,4801.6926026,347.48659492402976
BHLyons,accpd_friendly4,2214.216202,214.40911098310076
Clarke,accpd_friendly4,4407.0678238,409.42919696446995
Coile,accpd_friendly4,1408.4044648,144.10165616279193
Hilsman,accpd_friendly4,3785.0691228,327.21224592402814
BHLyons,accpd_dependable0,17.482353,17.48235299999997
Clarke,accpd_dependable0,183.85091260000002,107.25804683344035
Coile,accpd_dependable0,62.6419984,31.726820089250456
Hilsman,accpd_dependable0,92.0950801,60.92773299683029
BHLyons,accpd_dependable1,154.579537,59.78389985099514
Clarke,accpd_dependable1,495.37531160000003,159.66257490366363
Coile,accpd_dependable1,170.3858978,53.80382489952158
Hilsman,accpd_dependable1,411.4050408,116.86122768594498
BHLyons,accpd_dependable2,1526.259202,191.04719615294547
Clarke,accpd_dependable2,3076.0446384,360.23962731329635
Coile,accpd_dependable2,1264.8160866,145.51684838142893
Hilsman,accpd_dependable2,3212.3199634000002,311.78873684507005
BHLyons,accpd_dependable3,3006.556454,232.76139683394743
Clarke,accpd_dependable3,5306.3932712000005,417.024992117753
Coile,accpd_dependable3,2430.3633154,172.89327237669957
Hilsman,accpd_dependable3,4994.1542109,352.00489772572234
BHLyons,accpd_dependable4,2313.773012,215.6084004726266
Clarke,accpd_dependable4,4335.1621052,407.31897238053364
Coile,accpd_dependable4,1282.7304192,138.10540703016568
Hilsman,accpd_dependable4,3673.6116927000003,326.91917989948695
BHLyons,accpd_youth0,34.964706,24.576174734592126
Clarke,accpd_youth0,241.1009128,114.83999881192145
Coile,accpd_youth0,60.558094,26.5060711637044
Hilsman,accpd_youth0,169.7590273,78.74876195590002
BHLyons,accpd_youth1,241.527241,80.73939034492093
Clarke,accpd_youth1,655.36086,184.01857427677098
Coile,accpd_youth1,419.54846860000004,94.9745598415148
Hilsman,accpd_youth1,624.9297531,149.20452956640924
BHLyons,accpd_youth2,2769.665309,230.56595037090833
Clarke,accpd_youth2,5545.476738400001,429.88687518760423
Coile,accpd_youth2,2001.9190466,167.0532907951493
Hilsman,accpd_youth2,5386.2244925,358.66407167199156
BHLyons,accpd_youth3,2105.082382,210.97278565647918
Clarke,accpd_youth3,3561.6392856,369.7299950867204
Coile,accpd_youth3,1569.0123128,154.634837105075
Hilsman,accpd_youth3,3477.3156351000002,317.8361626267974
BHLyons,accpd_youth4,1696.018675,197.75706534455844
Clarke,accpd_youth4,3300.059642,378.01383746299194
Coile,accpd_youth4,1119.2653528,132.25789386811095
Hilsman,accpd_youth4,2768.3378264,295.4436840872572
BHLyons,accpd_issues0,52.302025,38.96206134952551
Clarke,accpd_issues0,353.1680612,146.40087481567778
Coile,accpd_issues0,47.3265178,24.524625389973032
Hilsman,accpd_issues0,250.4207072,98.21401817038013
BHLyons,accpd_issues1,220.76152199999999,75.23647195865611
Clarke,accpd_issues1,633.0886790000001,176.07434516869608
Coile,accpd_issues1,436.8664844,93.77438396276429
Hilsman,accpd_issues1,614.5261028,146.8721472669499
BHLyons,accpd_issues2,2319.872864,219.7153064510519
Clarke,accpd_issues2,4881.8478092000005,414.6454008500156
Coile,accpd_issues2,1805.1471514,163.43209514966756
Hilsman,accpd_issues2,4489.006618,346.11209336781917
BHLyons,accpd_issues3,2813.9829999999997,230.93293517694423
Clarke,accpd_issues3,4422.1838882,403.74564394954626
Coile,accpd_issues3,1657.3412126,156.7480036875947
Hilsman,accpd_issues3,4195.354127,337.8703814706457
BHLyons,accpd_issues4,1598.0082,193.13389719841086
Clarke,accpd_issues4,3034.0510586,361.43594392454946
Coile,accpd_issues4,1207.146533,135.9230027385319
Hilsman,accpd_issues4,2813.9299195,296.0676162935849
BHLyons,accpd_quantity0,179.896844,69.29697250461561
Clarke,accpd_quantity0,259.6672558,114.54938998531743
Coile,accpd_quantity0,107.831425,41.028517813580805
Hilsman,accpd_quantity0,133.7070505,65.58918846794882
BHLyons,accpd_quantity1,286.090775,80.07827824865801
Clarke,accpd_quantity1,1109.2419314,214.90437187943377
Coile,accpd_quantity1,369.7378082,80.28486168012475
Hilsman,accpd_quantity1,712.0519322,157.40137549802267
BHLyons,accpd_quantity2,2089.814561,213.5601446177559
Clarke,accpd_quantity2,3384.893226,375.27496657904294
Coile,accpd_quantity2,1574.1070298,156.9686793167681
Hilsman,accpd_quantity2,4148.6416438,339.4188125663626
BHLyons,accpd_quantity3,2924.965178,233.1492752589092
Clarke,accpd_quantity3,5613.3263944,431.930474537563
Coile,accpd_quantity3,1996.8319608,166.67796942356298
Hilsman,accpd_quantity3,4996.2514996,351.7128709680673
BHLyons,accpd_quantity4,1553.079953,190.53996311113343
Clarke,accpd_quantity4,2893.6282286,357.4661554706679
Coile,accpd_quantity4,1115.4600264,132.2735293282108
Hilsman,accpd_quantity4,2389.5347683,278.423822804942
BHLyons,accpd_info0,47.544853,34.77623574607538
Clarke,accpd_info0,17.2999992,12.128834670419623
Coile,accpd_info0,95.7706326,38.818076915197736
Hilsman,accpd_info0,142.4817442,75.72342927303218
BHLyons,accpd_info1,123.229203,57.278080892967736
Clarke,accpd_info1,377.4237564,118.77618466402194
Coile,accpd_info1,237.7081616,71.05422425838177
Hilsman,accpd_info1,181.5676645,73.53103338310972
BHLyons,accpd_info2,2428.69538,222.50915591686396
Clarke,accpd_info2,5845.8034408,428.8758838819525
Coile,accpd_info2,1991.6886118,167.20186742397752
Hilsman,accpd_info2,4343.779654,341.15502566768873
BHLyons,accpd_info3,2952.07795,233.41128652999964
Clarke,accpd_info3,4828.6698486000005,418.0083222721619
Coile,accpd_info3,1757.6108358000001,156.9635404463282
Hilsman,accpd_info3,4893.2681912,351.34644550896485
BHLyons,accpd_info4,1584.577437,192.93781501161675
Clarke,accpd_info4,2482.903486,306.8457765492286
Coile,accpd_info4,1205.232741,137.68871830307558
Hilsman,accpd_info4,2954.9498280000003,301.663573039042
BHLyons,accpd_confidence0,67.469819,38.984162141768635
Clarke,accpd_confidence0,81.70010760000001,52.59070028364775
Coile,accpd_confidence0,68.3677662,33.430100875501864
Hilsman,accpd_confidence0,143.9022573,75.3151927118825
BHLyons,accpd_confidence1,200.836556,73.09854666650708
Clarke,accpd_confidence1,860.0809196,222.28959812489038
Coile,accpd_confidence1,247.983208,58.0767482698887
Hilsman,accpd_confidence1,631.9327057,147.3032681253111
BHLyons,accpd_confidence2,1787.824852,200.13593498572155
Clarke,accpd_confidence2,3498.3669654,359.38642041328745
Coile,accpd_confidence2,1708.0712842,159.70940271771315
Hilsman,accpd_confidence2,3302.6371435,314.9019353566313
BHLyons,accpd_confidence3,3208.794311,237.55201623628895
Clarke,accpd_confidence3,5440.8495046,429.8286612898632
Coile,accpd_confidence3,1874.6723648,160.66402157993033
Hilsman,accpd_confidence3,5599.4061889,360.8754403023292
BHLyons,accpd_confidence4,1855.016745,204.35411854254988
Clarke,accpd_confidence4,3683.0826338,388.44606781513664
Coile,accpd_confidence4,1362.12275,142.71865519413126
Hilsman,accpd_confidence4,2819.8066166,293.20906294956313
BHLyons,accpd_officer_respect0,18.625153,17.51966490137893
Clarke,accpd_officer_respect0,248.1785632,116.93073179175876
Coile,accpd_officer_respect0,76.9802828,35.75749805578488
Hilsman,accpd_officer_respect0,167.9811273,78.65377698337053
BHLyons,accpd_officer_respect1,264.43089399999997,88.52307385000134
Clarke,accpd_officer_respect1,235.7080558,113.31602151076581
Coile,accpd_officer_respect1,121.4200518,42.398577619184586
Hilsman,accpd_officer_respect1,366.9698943,113.95007131173594
BHLyons,accpd_officer_respect2,1191.220157,169.47462861214913
Clarke,accpd_officer_respect2,2629.500007,339.6851498326663
Coile,accpd_officer_respect2,1060.8185232,137.92582209064636
Hilsman,accpd_officer_respect2,2647.2277045,291.7453719660382
BHLyons,accpd_officer_respect3,3310.057077,238.1731037654486
Clarke,accpd_officer_respect3,5491.1658206,423.1848123453912
Coile,accpd_officer_respect3,2216.4348326,168.70333697872522
Hilsman,accpd_officer_respect3,5455.9397569,359.2693732307774
BHLyons,accpd_officer_respect4,2313.3694769999997,217.26559088204118
Clarke,accpd_officer_respect4,4873.367680400001,417.06443069123515
Coile,accpd_officer_respect4,1748.0470588,158.14329112028057
Hilsman,accpd_officer_respect4,3881.867399,328.59564634659586
BHLyons,accpd_interest0,36.107506,24.602730670094413
Clarke,accpd_interest0,155.8805116,100.25864973549406
Coile,accpd_interest0,68.3677662,33.430100875501864
Hilsman,accpd_interest0,270.27141420000004,104.9155459354801
BHLyons,accpd_interest1,227.59870999999998,77.30810118927899
Clarke,accpd_interest1,517.7886892,145.6485415981302
Coile,accpd_interest1,237.3838608,60.42070494587404
Hilsman,accpd_interest1,559.9363729,136.80888242427528
BHLyons,accpd_interest2,2607.500111,226.67479839644903
Clarke,accpd_interest2,4905.3721854000005,417.33504239632236
Coile,accpd_interest2,2100.51767,168.95255255238948
Hilsman,accpd_interest2,4454.1075437,345.74898589418143
BHLyons,accpd_interest3,2652.55218,225.39989702728877
Clarke,accpd_interest3,5088.865220000001,414.69692314245634
Coile,accpd_interest3,1540.4618642,149.47471521325886
Hilsman,accpd_interest3,4677.8708535000005,347.1646658166787
BHLyons,accpd_interest4,1482.456938,189.63384816044896
Clarke,accpd_interest4,2875.5439252,352.18969953564994
Coile,accpd_interest4,1266.0155038,143.23485454759125
Hilsman,accpd_interest4,2458.9403175,281.1329296275603
BHLyons,accpd_goodjob0,36.107506,24.602730670094413
Clarke,accpd_goodjob0,164.5305112,100.61850219600198
Coile,accpd_goodjob0,94.5998488,39.77718838684385
Hilsman,accpd_goodjob0,233.5393113,96.8673667960533
BHLyons,accpd_goodjob1,105.60181599999999,59.30677626194154
Clarke,accpd_goodjob1,241.4276538,92.68325129493387
Coile,accpd_goodjob1,154.8290998,51.833380454869946
Hilsman,accpd_goodjob1,413.3574974,119.98390014433946
BHLyons,accpd_goodjob2,1553.86711,191.00440856526797
Clarke,accpd_goodjob2,3044.2773884000003,353.44778515551974
Coile,accpd_goodjob2,1197.5306056,142.64775924222292
Hilsman,accpd_goodjob2,2930.8525642,299.5466839753313
BHLyons,accpd_goodjob3,3361.518349,238.12199510166025
Clarke,accpd_goodjob3,6384.4123274,437.7140699540625
Coile,accpd_goodjob3,2449.546727,172.96521024156735
Hilsman,accpd_goodjob3,5695.1189821,350.33679736871227
BHLyons,accpd_goodjob4,1979.183164,208.6991529771198
Clarke,accpd_goodjob4,3613.992647,386.52708258151415
Coile,accpd_goodjob4,1327.3204488000001,140.6089161258046
Hilsman,accpd_goodjob4,3079.1363997,304.77518671676563
BHLyons,call_year0,6063.8736229999995,209.36598738436993
Clarke,call_year0,11708.078904400001,335.63206709945337
Coile,call_year0,4115.1366672,160.23132414852935
Hilsman,call_year0,10399.6544785,304.9286714220891
BHLyons,call_year1,1409.254023,185.45145487508967
Clarke,call_year1,1798.3453854000002,265.407225098231
Coile,call_year1,1370.4168906,144.8415854554317
Hilsman,call_year1,2308.4526007,276.2625093442531
BHLyons,call_operator0,22.053553,17.621865276315308
Clarke,call_operator0,243.67645480000002,108.54807097193552
Coile,call_operator0,73.7630768,31.735018495898586
Hilsman,call_operator0,143.7377877,59.543674709436125
BHLyons,call_operator1,1392.91447,184.8052294290656
Clarke,call_operator1,1614.609785,245.27357342441468
Coile,call_operator1,1335.7870154,143.76802315956687
Hilsman,call_operator1,2207.2756139,271.75256445344235
BHLyons,call_dispatch0,495.610016,119.17188273586468
Clarke,call_dispatch0,582.604324,153.7776782584009
Coile,call_dispatch0,373.905617,84.2776951770053
Hilsman,call_dispatch0,892.5904244,181.10220060623712
BHLyons,call_dispatch1,920.500807,155.795450994632
Clarke,call_dispatch1,1287.6615158,224.69279247059234
Coile,call_dispatch1,1000.4053432000001,127.67423343327258
Hilsman,call_dispatch1,1462.3617773,224.99258807297866
BHLyons,call_satisfy1,0,0
Clarke,call_satisfy1,89.040909,63.292336251433184
Coile,call_satisfy1,0,0
Hilsman,call_satisfy1,0,0
BHLyons,call_satisfy2,0,0
Clarke,call_satisfy2,206.877152,125.45232915589239
Coile,call_satisfy2,0,0
Hilsman,call_satisfy2,112.153204,67.38010886858925
BHLyons,call_satisfy3,51.130266,34.965788406866736
Clarke,call_satisfy3,199.905946,96.84567618433192
Coile,call_satisfy3,172.6367964,55.9891298238297
Hilsman,call_satisfy3,128.2590548,63.25667069692341
BHLyons,call_satisfy4,552.306616,125.94926444270578
Clarke,call_satisfy4,382.9237002,101.07450607307885
Coile,call_satisfy4,573.8519094000001,104.22068287768754
Hilsman,call_satisfy4,869.8456158,172.96037739823018
BHLyons,call_satisfy5,760.3719159999999,143.59688397806187
Clarke,call_satisfy5,991.5181326000001,188.35768238276424
Coile,call_satisfy5,643.1643284,102.60997700387587
Hilsman,call_satisfy5,1200.7647501000001,212.2289042464113
BHLyons,call_speed1,0,0
Clarke,call_speed1,49.090908000000006,49.090908000000155
Coile,call_speed1,0,0
Hilsman,call_speed1,0,0
BHLyons,call_speed2,31.2053,30.084213436452053
Clarke,call_speed2,98.139604,86.98883322266144
Coile,call_speed2,0,0
Hilsman,call_speed2,113.3585371,65.63506134242341
BHLyons,call_speed3,20.910753,17.58941138744009
Clarke,call_speed3,79.18879799999999,27.592435646092
Coile,call_speed3,115.50422760000001,40.270453337113736
Hilsman,call_speed3,40.3999008,14.033113721825949
BHLyons,call_speed4,430.59979,112.1366492633884
Clarke,call_speed4,583.2141092,161.8284107787906
Coile,call_speed4,597.4987934000001,107.96390454995424
Hilsman,call_speed4,714.0382757,156.46571376115833
BHLyons,call_speed5,798.72843,147.54072835953286
Clarke,call_speed5,1060.6324206000002,193.4348002325986
Coile,call_speed5,682.9584444,105.44995178550258
Hilsman,call_speed5,1400.0367211,227.50577487839865
BHLyons,call_profess1,0,0
Clarke,call_profess1,86.160004,86.16000399999994
Coile,call_profess1,0,0
Hilsman,call_profess1,0,0
BHLyons,call_profess2,60.282013,42.625964765705554
Clarke,call_profess2,74.50714500000001,52.822332221672525
Coile,call_profess2,0,0
Hilsman,call_profess2,87.118767,61.60449551984841
BHLyons,call_profess3,38.248072,34.873547062602924
Clarke,call_profess3,199.905946,96.84567618433192
Coile,call_profess3,113.2267356,39.49558201853476
Hilsman,call_profess3,131.6648848,57.95932064259167
BHLyons,call_profess4,449.224943,113.43165672839055
Clarke,call_profess4,486.340849,136.63157756105673
Coile,call_profess4,600.1067426,109.1255306896855
Hilsman,call_profess4,728.1722826,160.35082685735503
BHLyons,call_profess5,768.508917,145.035983433255
Clarke,call_profess5,1057.9090398,193.80919212170213
Coile,call_profess5,647.3888552,102.87695913866963
Hilsman,call_profess5,1320.8775003,220.23780482091854
BHLyons,call_knowledge1,0,0
Clarke,call_knowledge1,86.160004,86.16000399999994
Coile,call_knowledge1,0,0
Hilsman,call_knowledge1,0,0
BHLyons,call_knowledge2,0,0
Clarke,call_knowledge2,0,0
Coile,call_knowledge2,0,0
Hilsman,call_knowledge2,43.18919,43.18918999999996
BHLyons,call_knowledge3,68.310572,46.04256933510101
Clarke,call_knowledge3,274.413091,110.15747543533703
Coile,call_knowledge3,170.6404176,50.95315875157939
Hilsman,call_knowledge3,174.18171180000002,78.54604906887847
BHLyons,call_knowledge4,514.107115,121.1735990245016
Clarke,call_knowledge4,434.4837058,132.04807310743573
Coile,call_knowledge4,543.0235178,105.78011322287468
Hilsman,call_knowledge4,851.1930564,173.92891522375606
BHLyons,call_knowledge5,763.9087579999999,144.4962497166989
Clarke,call_knowledge5,1109.766183,196.60884973902338
Coile,call_knowledge5,664.677964,103.05273841516912
Hilsman,call_knowledge5,1199.2694765,209.49532086232244
BHLyons,call_service1,0,0
Clarke,call_service1,0,0
Coile,call_service1,0,0
Hilsman,call_service1,43.18919,43.18918999999996
BHLyons,call_service2,30.0625,30.062500000000036
Clarke,call_service2,74.50714500000001,52.822332221672525
Coile,call_service2,0,0
Hilsman,call_service2,68.96401399999999,51.71820702892592
BHLyons,call_service3,98.530085,55.07392447369946
Clarke,call_service3,251.508806,123.71512920449688
Coile,call_service3,166.9110286,55.44128215463851
Hilsman,call_service3,153.2934918,69.29292138750876
BHLyons,call_service4,419.00543,109.64108550867428
Clarke,call_service4,512.2479934,140.38000480306098
Coile,call_service4,549.0569922,103.81764945879587
Hilsman,call_service4,765.6447725,165.5344999831769
BHLyons,call_service5,798.72843,147.54072835953286
Clarke,call_service5,1057.9090398,193.80919212170213
Coile,call_service5,645.1113632,102.3894407950329
Hilsman,call_service5,1231.0252663,212.95383832051613
